AC System Output (W),Ambient Temperature (C),Beam Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),Day,Diffuse Irradiance (W/m^2),Hour,Month,Plane of Array Irradiance (W/m^2),Size,Wind Speed (m/s)
632.302,5,13,10.143,671.567,29,136,11,1,146.276,5,0
585.968,4,1,9.228,624.151,29,134,12,1,135.27,5,0
202.366,4,0,4.68,232.252,29,52,13,1,49.349,5,0
238.995,4,0,3.376,269.624,29,60,14,1,56.971,5,1
54.394,3,0,1.225,81.392,29,18,15,1,17.042,5,2
0.0,3,0,0.567,18.105,29,4,16,1,3.78,5,2
0.0,3,0,3.0,0.0,29,0,17,1,0.0,5,2
0.0,2,0,2.0,0.0,29,0,18,1,0.0,5,3
0.0,2,0,2.0,0.0,29,0,19,1,0.0,5,3
0.0,1,0,1.0,0.0,29,0,20,1,0.0,5,3
0.0,1,0,1.0,0.0,29,0,21,1,0.0,5,3
0.0,0,0,0.0,0.0,29,0,22,1,0.0,5,3
0.0,0,0,0.0,0.0,29,0,23,1,0.0,5,3
0.0,-1,0,-1.0,0.0,30,0,0,1,0.0,5,3
0.0,-2,0,-2.0,0.0,30,0,1,1,0.0,5,3
0.0,-3,0,-3.0,0.0,30,0,2,1,0.0,5,3
0.0,-4,0,-4.0,0.0,30,0,3,1,0.0,5,3
0.0,-5,0,-5.0,0.0,30,0,4,1,0.0,5,3
0.0,-5,0,-5.0,0.0,30,0,5,1,0.0,5,3
0.0,-6,0,-6.0,0.0,30,0,6,1,0.0,5,3
0.0,-6,0,-6.0,0.0,30,0,7,1,0.0,5,3
671.032,-5,466,-2.297,711.214,30,27,8,1,172.731,5,3
1654.533,-4,710,4.567,1722.038,30,48,9,1,389.221,5,4
2367.619,-2,815,13.173,2459.867,30,59,10,1,557.467,5,3
2767.172,0,860,18.557,2875.125,30,64,11,1,659.643,5,3
2883.008,0,866,19.739,2995.765,30,67,12,1,689.139,5,3
2696.109,0,839,18.602,2801.172,30,67,13,1,643.262,5,3
2213.376,0,778,15.255,2299.917,30,61,14,1,527.298,5,3
1450.084,0,657,9.932,1511.265,30,48,15,1,351.927,5,3
508.042,-1,373,2.105,544.445,30,25,16,1,136.195,5,3
0.0,-2,0,-2.0,0.0,30,0,17,1,0.0,5,3
0.0,-3,0,-3.0,0.0,30,0,18,1,0.0,5,3
0.0,-3,0,-3.0,0.0,30,0,19,1,0.0,5,3
0.0,-4,0,-4.0,0.0,30,0,20,1,0.0,5,3
0.0,-4,0,-4.0,0.0,30,0,21,1,0.0,5,3
0.0,-4,0,-4.0,0.0,30,0,22,1,0.0,5,3
0.0,-5,0,-5.0,0.0,30,0,23,1,0.0,5,3
0.0,-5,0,-5.0,0.0,31,0,0,1,0.0,5,3
0.0,-5,0,-5.0,0.0,31,0,1,1,0.0,5,3
0.0,-5,0,-5.0,0.0,31,0,2,1,0.0,5,2
0.0,-6,0,-6.0,0.0,31,0,3,1,0.0,5,2
0.0,-6,0,-6.0,0.0,31,0,4,1,0.0,5,2
0.0,-6,0,-6.0,0.0,31,0,5,1,0.0,5,3
0.0,-6,0,-6.0,0.0,31,0,6,1,0.0,5,2
0.0,-6,0,-6.0,0.0,31,0,7,1,0.0,5,2
112.947,-5,0,-6.802,141.067,31,29,8,1,28.567,5,2
508.935,-4,51,-2.781,545.359,31,84,9,1,113.954,5,2
1921.831,-3,569,9.346,1998.121,31,80,10,1,443.559,5,2
1569.64,-1,268,10.332,1634.478,31,150,11,1,358.997,5,2
1688.258,0,288,11.782,1756.84,31,157,12,1,387.829,5,2
1496.621,0,246,10.515,1559.212,31,150,13,1,342.751,5,2
1446.609,0,339,10.023,1507.685,31,109,14,1,334.452,5,2
426.167,0,35,2.406,460.752,31,77,15,1,98.186,5,2
104.013,4,3,2.079,131.96,31,27,16,1,27.904,5,0
0.0,4,0,4.0,0.0,31,0,17,1,0.0,5,1
0.0,4,0,4.0,0.0,31,0,18,1,0.0,5,1
0.0,4,0,4.0,0.0,31,0,19,1,0.0,5,1
0.0,4,0,4.0,0.0,31,0,20,1,0.0,5,1
0.0,4,0,4.0,0.0,31,0,21,1,0.0,5,1
0.0,4,0,4.0,0.0,31,0,22,1,0.0,5,1
0.0,4,0,4.0,0.0,31,0,23,1,0.0,5,1
0.0,4,0,4.0,0.0,1,0,0,2,0.0,5,1
0.0,4,0,4.0,0.0,1,0,1,2,0.0,5,1
0.0,3,0,3.0,0.0,1,0,2,2,0.0,5,1
0.0,3,0,3.0,0.0,1,0,3,2,0.0,5,1
0.0,3,0,3.0,0.0,1,0,4,2,0.0,5,1
0.0,3,0,3.0,0.0,1,0,5,2,0.0,5,1
0.0,3,0,3.0,0.0,1,0,6,2,0.0,5,1
0.0,3,0,3.0,0.0,1,0,7,2,0.0,5,1
41.367,3,0,0.241,68.119,1,15,8,2,14.203,5,1
177.935,4,0,2.536,207.333,1,46,9,2,43.653,5,1
321.333,5,0,5.06,353.668,1,78,10,2,75.271,5,1
1174.088,5,127,12.884,1227.27,1,163,11,2,271.709,5,1
231.418,5,0,6.211,261.892,1,59,12,2,56.015,5,1
688.569,5,19,8.401,729.169,1,143,13,2,157.671,5,1
549.224,4,15,7.0,586.562,1,116,14,2,126.173,5,1
49.575,4,0,2.404,76.481,1,17,15,2,16.094,5,1
0.0,4,0,0.905,9.036,1,2,16,2,1.889,5,1
0.0,4,0,4.0,0.0,1,0,17,2,0.0,5,1
0.0,4,0,4.0,0.0,1,0,18,2,0.0,5,1
0.0,4,0,4.0,0.0,1,0,19,2,0.0,5,1
0.0,4,0,4.0,0.0,1,0,20,2,0.0,5,1
0.0,4,0,4.0,0.0,1,0,21,2,0.0,5,1
0.0,4,0,4.0,0.0,1,0,22,2,0.0,5,1
0.0,3,0,3.0,0.0,1,0,23,2,0.0,5,1
0.0,3,0,3.0,0.0,2,0,0,2,0.0,5,2
0.0,3,0,3.0,0.0,2,0,1,2,0.0,5,2
0.0,3,0,3.0,0.0,2,0,2,2,0.0,5,2
0.0,3,0,3.0,0.0,2,0,3,2,0.0,5,2
0.0,3,0,3.0,0.0,2,0,4,2,0.0,5,1
0.0,3,0,3.0,0.0,2,0,5,2,0.0,5,1
0.0,3,0,3.0,0.0,2,0,6,2,0.0,5,1
0.0,3,0,3.0,0.0,2,0,7,2,0.0,5,1
0.0,3,0,-0.173,18.162,2,4,8,2,3.78,5,1
27.754,4,0,1.167,54.25,2,12,9,2,11.356,5,1
63.2,4,0,1.536,90.365,2,20,10,2,18.945,5,1
580.221,4,0,6.088,618.271,2,132,11,2,132.17,5,1
574.684,4,0,6.993,612.607,2,132,12,2,131.472,5,1
155.125,4,0,3.353,184.071,2,41,13,2,38.89,5,1
1969.751,5,635,20.161,2047.678,2,80,14,2,477.921,5,1
556.514,4,79,9.749,594.019,2,84,15,2,131.728,5,1
237.591,4,71,4.242,268.191,2,31,16,2,60.953,5,1
0.0,4,0,4.0,0.0,2,0,17,2,0.0,5,1
0.0,4,0,4.0,0.0,2,0,18,2,0.0,5,1
0.0,4,0,4.0,0.0,2,0,19,2,0.0,5,1
0.0,4,0,4.0,0.0,2,0,20,2,0.0,5,2
0.0,3,0,3.0,0.0,2,0,21,2,0.0,5,2
0.0,3,0,3.0,0.0,2,0,22,2,0.0,5,1
0.0,3,0,3.0,0.0,2,0,23,2,0.0,5,1
0.0,3,0,3.0,0.0,3,0,0,2,0.0,5,1
0.0,3,0,3.0,0.0,3,0,1,2,0.0,5,1
0.0,3,0,3.0,0.0,3,0,2,2,0.0,5,1
0.0,3,0,3.0,0.0,3,0,3,2,0.0,5,1
0.0,3,0,3.0,0.0,3,0,4,2,0.0,5,2
0.0,2,0,2.0,0.0,3,0,5,2,0.0,5,2
0.0,2,0,2.0,0.0,3,0,6,2,0.0,5,2
0.0,2,0,2.0,0.0,3,0,7,2,0.0,5,2
603.706,3,357,5.89,642.301,3,35,8,2,156.674,5,1
961.483,3,271,9.876,1008.922,3,84,9,2,227.832,5,1
406.609,4,0,6.335,440.767,3,96,10,2,94.325,5,1
403.862,5,0,7.137,437.961,3,97,11,2,94.05,5,0
345.433,6,0,7.443,378.278,3,85,12,2,81.341,5,0
274.966,6,0,6.279,306.333,3,69,13,2,65.54,5,0
373.264,5,0,6.164,406.703,3,89,14,2,86.971,5,0
142.512,4,0,2.476,171.21,3,38,15,2,36.038,5,0
68.144,4,0,0.439,95.403,3,21,16,2,19.909,5,0
0.0,4,0,4.0,0.0,3,0,17,2,0.0,5,1
0.0,4,0,4.0,0.0,3,0,18,2,0.0,5,1
0.0,3,0,3.0,0.0,3,0,19,2,0.0,5,1
0.0,3,0,3.0,0.0,3,0,20,2,0.0,5,1
0.0,3,0,3.0,0.0,3,0,21,2,0.0,5,1
0.0,3,0,3.0,0.0,3,0,22,2,0.0,5,1
0.0,3,0,3.0,0.0,3,0,23,2,0.0,5,1
0.0,3,0,3.0,0.0,4,0,0,2,0.0,5,2
0.0,3,0,3.0,0.0,4,0,1,2,0.0,5,2
0.0,4,0,4.0,0.0,4,0,2,2,0.0,5,2
0.0,3,0,3.0,0.0,4,0,3,2,0.0,5,2
0.0,3,0,3.0,0.0,4,0,4,2,0.0,5,2
0.0,3,0,3.0,0.0,4,0,5,2,0.0,5,1
0.0,3,0,3.0,0.0,4,0,6,2,0.0,5,1
0.0,3,0,3.0,0.0,4,0,7,2,0.0,5,1
648.343,4,401,7.405,687.986,4,34,8,2,169.663,5,1
1520.829,5,640,17.418,1584.16,4,54,9,2,376.044,5,1
2171.337,5,749,24.508,2256.356,4,64,10,2,536.686,5,1
2544.347,6,800,29.92,2643.378,4,68,11,2,638.248,5,1
2036.029,6,454,25.865,2116.251,4,140,12,2,498.613,5,1
1723.143,7,361,23.118,1792.848,4,146,13,2,417.597,5,1
1398.769,7,332,19.739,1458.417,4,119,14,2,337.263,5,1
1415.13,6,621,18.817,1475.264,4,52,15,2,354.386,5,1
372.401,5,175,7.474,405.821,4,33,16,2,97.186,5,2
0.0,5,0,5.0,0.0,4,0,17,2,0.0,5,2
0.0,5,0,5.0,0.0,4,0,18,2,0.0,5,2
0.0,5,0,5.0,0.0,4,0,19,2,0.0,5,2
0.0,5,0,5.0,0.0,4,0,20,2,0.0,5,2
0.0,5,0,5.0,0.0,4,0,21,2,0.0,5,2
0.0,5,0,5.0,0.0,4,0,22,2,0.0,5,2
0.0,5,0,5.0,0.0,4,0,23,2,0.0,5,3
0.0,4,0,4.0,0.0,5,0,0,2,0.0,5,2
0.0,4,0,4.0,0.0,5,0,1,2,0.0,5,2
0.0,4,0,4.0,0.0,5,0,2,2,0.0,5,2
0.0,4,0,4.0,0.0,5,0,3,2,0.0,5,2
0.0,4,0,4.0,0.0,5,0,4,2,0.0,5,2
0.0,4,0,4.0,0.0,5,0,5,2,0.0,5,2
0.0,4,0,4.0,0.0,5,0,6,2,0.0,5,2
0.0,4,0,4.0,0.0,5,0,7,2,0.0,5,2
581.498,4,305,6.61,619.578,5,41,8,2,149.183,5,1
1437.441,5,554,16.407,1498.243,5,67,9,2,352.29,5,1
325.434,5,0,7.678,357.856,5,80,10,2,77.029,5,1
379.708,6,0,6.893,413.285,5,92,11,2,88.657,5,1
2621.515,7,746,28.478,2723.588,5,88,12,2,650.909,5,1
311.392,7,0,11.915,343.519,5,79,13,2,75.33,5,1
252.52,7,0,6.809,283.425,5,64,14,2,60.778,5,1
1404.631,6,585,16.565,1464.452,5,58,15,2,347.098,5,1
247.228,5,76,7.136,278.025,5,36,16,2,63.979,5,1
0.0,5,0,5.0,0.0,5,0,17,2,0.0,5,1
0.0,5,0,5.0,0.0,5,0,18,2,0.0,5,1
0.0,5,0,5.0,0.0,5,0,19,2,0.0,5,1
0.0,4,0,4.0,0.0,5,0,20,2,0.0,5,2
0.0,4,0,4.0,0.0,5,0,21,2,0.0,5,2
0.0,4,0,4.0,0.0,5,0,22,2,0.0,5,2
0.0,3,0,3.0,0.0,5,0,23,2,0.0,5,2
0.0,3,0,3.0,0.0,6,0,0,2,0.0,5,2
0.0,2,0,2.0,0.0,6,0,1,2,0.0,5,2
0.0,2,0,2.0,0.0,6,0,2,2,0.0,5,2
0.0,2,0,2.0,0.0,6,0,3,2,0.0,5,2
0.0,2,0,2.0,0.0,6,0,4,2,0.0,5,2
0.0,1,0,1.0,0.0,6,0,5,2,0.0,5,2
0.0,1,0,1.0,0.0,6,0,6,2,0.0,5,2
0.0,1,0,1.0,0.0,6,0,7,2,0.0,5,2
406.892,2,153,2.684,441.057,6,43,8,2,101.109,5,1
1369.545,4,515,14.333,1428.328,6,64,9,2,332.27,5,1
2159.112,5,704,24.034,2243.691,6,76,10,2,531.388,5,1
1678.352,6,331,27.411,1746.616,6,157,11,2,414.527,5,0
673.649,7,9,17.07,713.892,6,153,12,2,160.28,5,0
1978.604,8,483,28.733,2056.835,6,128,13,2,492.33,5,0
1590.649,7,436,27.359,1656.142,6,108,14,2,397.37,5,0
992.439,6,308,19.472,1040.691,6,81,15,2,246.085,5,0
345.257,5,145,9.763,378.098,6,38,16,2,90.229,5,0
0.0,4,0,4.0,0.0,6,0,17,2,0.0,5,1
0.0,4,0,4.0,0.0,6,0,18,2,0.0,5,1
0.0,4,0,4.0,0.0,6,0,19,2,0.0,5,1
0.0,4,0,4.0,0.0,6,0,20,2,0.0,5,1
0.0,4,0,4.0,0.0,6,0,21,2,0.0,5,1
0.0,4,0,4.0,0.0,6,0,22,2,0.0,5,1
0.0,4,0,4.0,0.0,6,0,23,2,0.0,5,1
0.0,3,0,3.0,0.0,7,0,0,2,0.0,5,1
0.0,3,0,3.0,0.0,7,0,1,2,0.0,5,1
0.0,3,0,3.0,0.0,7,0,2,2,0.0,5,1
0.0,3,0,3.0,0.0,7,0,3,2,0.0,5,1
0.0,3,0,3.0,0.0,7,0,4,2,0.0,5,1
0.0,3,0,3.0,0.0,7,0,5,2,0.0,5,1
0.0,3,0,3.0,0.0,7,0,6,2,0.0,5,1
0.0,3,0,3.0,0.0,7,0,7,2,0.0,5,1
27.753,4,0,1.148,54.249,7,12,8,2,11.355,5,1
50.425,4,0,-0.238,77.347,7,17,9,2,16.095,5,0
508.001,5,0,6.613,544.403,7,117,10,2,116.643,5,0
248.311,6,0,6.686,279.13,7,63,11,2,59.825,5,0
249.961,6,0,5.302,280.813,7,63,12,2,59.827,5,0
2385.818,6,663,29.904,2478.752,7,107,13,2,597.296,5,0
113.829,6,0,13.02,141.966,7,33,14,2,31.285,5,0
1320.595,5,485,17.474,1377.946,7,77,15,2,325.275,5,0
498.64,4,253,11.708,534.832,7,42,16,2,131.207,5,0
0.0,4,0,4.0,0.0,7,0,17,2,0.0,5,0
0.0,4,0,4.0,0.0,7,0,18,2,0.0,5,1
0.0,4,0,4.0,0.0,7,0,19,2,0.0,5,1
0.0,4,0,4.0,0.0,7,0,20,2,0.0,5,1
0.0,3,0,3.0,0.0,7,0,21,2,0.0,5,1
0.0,3,0,3.0,0.0,7,0,22,2,0.0,5,1
0.0,3,0,3.0,0.0,7,0,23,2,0.0,5,1
0.0,3,0,3.0,0.0,8,0,0,2,0.0,5,1
0.0,3,0,3.0,0.0,8,0,1,2,0.0,5,1
0.0,3,0,3.0,0.0,8,0,2,2,0.0,5,1
0.0,3,0,3.0,0.0,8,0,3,2,0.0,5,1
0.0,3,0,3.0,0.0,8,0,4,2,0.0,5,1
0.0,3,0,3.0,0.0,8,0,5,2,0.0,5,1
0.0,3,0,3.0,0.0,8,0,6,2,0.0,5,1
0.0,3,0,3.0,0.0,8,0,7,2,0.0,5,1
604.065,3,281,5.71,642.668,8,48,8,2,151.982,5,1
1431.9,4,499,15.252,1492.535,8,82,9,2,346.968,5,1
422.458,5,0,11.539,456.962,8,102,10,2,100.04,5,0
340.15,6,0,7.656,372.882,8,84,11,2,80.255,5,0
1800.879,7,324,24.709,1873.121,8,172,12,2,437.974,5,0
1711.063,7,317,27.8,1780.378,8,172,13,2,423.072,5,0
1371.351,7,301,24.332,1430.188,8,131,14,2,336.87,5,0
1038.1,6,319,19.194,1087.567,8,84,15,2,256.471,5,0
527.171,5,284,12.144,564.007,8,41,16,2,139.443,5,0
0.0,5,0,5.0,0.0,8,0,17,2,0.0,5,0
0.0,4,0,4.0,0.0,8,0,18,2,0.0,5,0
0.0,4,0,4.0,0.0,8,0,19,2,0.0,5,1
0.0,4,0,4.0,0.0,8,0,20,2,0.0,5,1
0.0,3,0,3.0,0.0,8,0,21,2,0.0,5,1
0.0,3,0,3.0,0.0,8,0,22,2,0.0,5,1
0.0,3,0,3.0,0.0,8,0,23,2,0.0,5,1
0.0,2,0,2.0,0.0,9,0,0,2,0.0,5,1
0.0,2,0,2.0,0.0,9,0,1,2,0.0,5,1
0.0,2,0,2.0,0.0,9,0,2,2,0.0,5,1
0.0,1,0,1.0,0.0,9,0,3,2,0.0,5,1
0.0,1,0,1.0,0.0,9,0,4,2,0.0,5,1
0.0,1,0,1.0,0.0,9,0,5,2,0.0,5,1
0.0,1,0,1.0,0.0,9,0,6,2,0.0,5,1
0.0,1,0,1.0,0.0,9,0,7,2,0.0,5,1
706.902,2,386,5.791,747.943,9,43,8,2,179.887,5,1
132.82,3,0,3.673,161.328,9,36,9,2,34.132,5,0
338.119,5,0,4.698,370.809,9,82,10,2,78.796,5,0
2615.601,6,800,32.615,2717.44,9,77,11,2,663.416,5,0
2653.618,7,813,39.64,2756.972,9,78,12,2,695.404,5,0
2503.764,7,793,38.482,2601.214,9,77,13,2,654.06,5,0
2106.147,6,733,33.275,2188.836,9,73,14,2,542.053,5,0
1385.785,5,584,24.322,1445.047,9,57,15,2,353.416,5,0
621.705,4,386,13.73,660.721,9,38,16,2,167.159,5,0
0.0,4,0,4.0,0.0,9,0,17,2,0.0,5,0
0.0,3,0,3.0,0.0,9,0,18,2,0.0,5,0
0.0,3,0,3.0,0.0,9,0,19,2,0.0,5,0
0.0,3,0,3.0,0.0,9,0,20,2,0.0,5,1
0.0,3,0,3.0,0.0,9,0,21,2,0.0,5,1
0.0,3,0,3.0,0.0,9,0,22,2,0.0,5,1
0.0,3,0,3.0,0.0,9,0,23,2,0.0,5,1
0.0,2,0,2.0,0.0,10,0,0,2,0.0,5,1
0.0,2,0,2.0,0.0,10,0,1,2,0.0,5,2
0.0,2,0,2.0,0.0,10,0,2,2,0.0,5,2
0.0,2,0,2.0,0.0,10,0,3,2,0.0,5,2
0.0,2,0,2.0,0.0,10,0,4,2,0.0,5,2
0.0,2,0,2.0,0.0,10,0,5,2,0.0,5,2
0.0,2,0,2.0,0.0,10,0,6,2,0.0,5,2
0.0,2,0,2.0,0.0,10,0,7,2,0.0,5,2
67.849,3,0,1.005,95.102,10,21,8,2,19.894,5,2
14.511,3,0,0.738,40.76,10,9,9,2,8.517,5,2
282.86,4,0,3.598,314.392,10,70,10,2,66.494,5,2
708.525,5,10,8.025,749.605,10,154,11,2,161.686,5,2
1767.683,5,263,16.493,1838.836,10,187,12,2,413.536,5,2
972.564,4,52,10.806,1020.294,10,174,13,2,223.131,5,2
84.554,4,0,3.37,112.127,10,25,14,2,23.692,5,2
1476.211,4,554,13.008,1538.181,10,70,15,2,355.882,5,2
14.179,3,0,2.592,40.421,10,9,16,2,8.512,5,2
0.0,3,0,3.0,0.0,10,0,17,2,0.0,5,2
0.0,3,0,3.0,0.0,10,0,18,2,0.0,5,2
0.0,3,0,3.0,0.0,10,0,19,2,0.0,5,2
0.0,3,0,3.0,0.0,10,0,20,2,0.0,5,2
0.0,3,0,3.0,0.0,10,0,21,2,0.0,5,2
0.0,3,0,3.0,0.0,10,0,22,2,0.0,5,2
0.0,3,0,3.0,0.0,10,0,23,2,0.0,5,2
0.0,3,0,3.0,0.0,11,0,0,2,0.0,5,2
0.0,3,0,3.0,0.0,11,0,1,2,0.0,5,2
0.0,3,0,3.0,0.0,11,0,2,2,0.0,5,2
0.0,3,0,3.0,0.0,11,0,3,2,0.0,5,2
0.0,3,0,3.0,0.0,11,0,4,2,0.0,5,2
0.0,3,0,3.0,0.0,11,0,5,2,0.0,5,3
0.0,3,0,3.0,0.0,11,0,6,2,0.0,5,3
0.0,3,0,3.0,0.0,11,0,7,2,0.0,5,3
1.133,3,0,0.878,27.133,11,6,8,2,5.673,5,3
111.416,4,0,2.602,139.507,11,31,9,2,29.381,5,3
546.935,4,0,5.452,584.22,11,125,10,2,124.549,5,3
259.044,5,0,5.038,290.083,11,65,11,2,61.732,5,3
206.106,6,0,5.386,236.069,11,53,12,2,50.313,5,2
180.053,6,0,5.138,209.493,11,47,13,2,44.601,5,2
188.745,6,0,5.169,218.359,11,49,14,2,46.495,5,2
180.048,6,0,5.118,209.488,11,47,15,2,44.596,5,2
130.56,6,0,4.754,159.023,11,35,16,2,33.8,5,2
0.0,6,0,6.0,0.0,11,0,17,2,0.0,5,3
0.0,6,0,6.0,0.0,11,0,18,2,0.0,5,3
0.0,6,0,6.0,0.0,11,0,19,2,0.0,5,3
0.0,6,0,6.0,0.0,11,0,20,2,0.0,5,3
0.0,6,0,6.0,0.0,11,0,21,2,0.0,5,3
0.0,6,0,6.0,0.0,11,0,22,2,0.0,5,3
0.0,6,0,6.0,0.0,11,0,23,2,0.0,5,3
0.0,6,0,6.0,0.0,12,0,0,2,0.0,5,3
0.0,6,0,6.0,0.0,12,0,1,2,0.0,5,2
0.0,6,0,6.0,0.0,12,0,2,2,0.0,5,2
0.0,5,0,5.0,0.0,12,0,3,2,0.0,5,2
0.0,5,0,5.0,0.0,12,0,4,2,0.0,5,2
0.0,4,0,4.0,0.0,12,0,5,2,0.0,5,2
0.0,4,0,4.0,0.0,12,0,6,2,0.0,5,2
0.0,4,0,4.0,0.0,12,0,7,2,0.0,5,2
0.0,5,0,2.88,22.417,12,5,8,2,4.727,5,3
670.341,5,75,7.227,710.506,12,110,9,2,154.728,5,3
580.07,5,3,7.204,618.117,12,131,10,2,132.819,5,3
756.764,5,15,8.251,799.018,12,161,11,2,172.546,5,3
566.144,5,0,7.186,603.869,12,132,12,2,129.706,5,3
79.939,5,0,3.934,107.424,12,24,13,2,22.753,5,3
514.92,5,0,6.244,551.478,12,119,14,2,117.971,5,3
5.285,5,0,3.246,31.362,12,7,15,2,6.623,5,2
0.0,6,0,3.534,13.409,12,3,16,2,2.835,5,2
0.0,5,0,5.0,0.0,12,0,17,2,0.0,5,2
0.0,5,0,5.0,0.0,12,0,18,2,0.0,5,2
0.0,5,0,5.0,0.0,12,0,19,2,0.0,5,2
0.0,5,0,5.0,0.0,12,0,20,2,0.0,5,2
0.0,5,0,5.0,0.0,12,0,21,2,0.0,5,2
0.0,5,0,5.0,0.0,12,0,22,2,0.0,5,2
0.0,5,0,5.0,0.0,12,0,23,2,0.0,5,2
0.0,5,0,5.0,0.0,13,0,0,2,0.0,5,2
0.0,4,0,4.0,0.0,13,0,1,2,0.0,5,2
0.0,4,0,4.0,0.0,13,0,2,2,0.0,5,2
0.0,4,0,4.0,0.0,13,0,3,2,0.0,5,2
0.0,4,0,4.0,0.0,13,0,4,2,0.0,5,2
0.0,4,0,4.0,0.0,13,0,5,2,0.0,5,2
0.0,4,0,4.0,0.0,13,0,6,2,0.0,5,2
0.0,4,0,4.0,0.0,13,0,7,2,0.0,5,2
334.954,5,57,5.047,367.577,13,55,8,2,81.11,5,2
343.892,5,0,5.46,376.704,13,82,9,2,80.311,5,2
294.136,5,0,5.098,325.901,13,73,10,2,69.373,5,2
501.577,5,0,6.351,537.834,13,118,11,2,115.105,5,3
457.547,5,0,6.258,492.822,13,109,12,2,105.43,5,3
259.143,5,0,4.96,290.185,13,65,13,2,61.733,5,3
374.056,5,0,5.458,407.512,13,90,14,2,86.879,5,4
119.338,5,0,4.099,147.582,13,33,15,2,31.281,5,4
18.45,5,0,3.356,44.772,13,10,16,2,9.459,5,4
0.0,5,0,5.0,0.0,13,0,17,2,0.0,5,3
0.0,5,0,5.0,0.0,13,0,18,2,0.0,5,3
0.0,6,0,6.0,0.0,13,0,19,2,0.0,5,3
0.0,6,0,6.0,0.0,13,0,20,2,0.0,5,3
0.0,7,0,7.0,0.0,13,0,21,2,0.0,5,3
0.0,6,0,6.0,0.0,13,0,22,2,0.0,5,2
0.0,6,0,6.0,0.0,13,0,23,2,0.0,5,1
0.0,5,0,5.0,0.0,14,0,0,2,0.0,5,1
0.0,5,0,5.0,0.0,14,0,1,2,0.0,5,1
0.0,5,0,5.0,0.0,14,0,2,2,0.0,5,1
0.0,5,0,5.0,0.0,14,0,3,2,0.0,5,1
0.0,5,0,5.0,0.0,14,0,4,2,0.0,5,1
0.0,5,0,5.0,0.0,14,0,5,2,0.0,5,1
0.0,5,0,5.0,0.0,14,0,6,2,0.0,5,1
0.0,5,0,5.0,0.0,14,0,7,2,0.0,5,1
81.189,5,0,1.032,108.697,14,24,8,2,22.74,5,0
352.937,6,0,5.511,385.941,14,84,9,2,82.299,5,0
1453.019,7,265,20.995,1514.288,14,154,10,2,349.622,5,0
899.786,8,35,19.474,945.627,14,178,11,2,214.827,5,0
341.013,8,0,11.813,373.764,14,86,12,2,81.925,5,0
2081.351,8,464,28.906,2163.163,14,149,13,2,516.828,5,0
2176.37,8,726,34.638,2261.571,14,80,14,2,562.05,5,0
1533.748,7,626,27.969,1597.476,14,67,15,2,395.156,5,0
585.119,7,310,16.664,623.282,14,45,16,2,155.915,5,0
0.0,6,0,6.0,0.0,14,0,17,2,0.0,5,0
0.0,5,0,5.0,0.0,14,0,18,2,0.0,5,0
0.0,5,0,5.0,0.0,14,0,19,2,0.0,5,0
0.0,4,0,4.0,0.0,14,0,20,2,0.0,5,0
0.0,4,0,4.0,0.0,14,0,21,2,0.0,5,1
0.0,4,0,4.0,0.0,14,0,22,2,0.0,5,1
0.0,3,0,3.0,0.0,14,0,23,2,0.0,5,1
0.0,2,0,2.0,0.0,15,0,0,2,0.0,5,1
0.0,2,0,2.0,0.0,15,0,1,2,0.0,5,2
0.0,2,0,2.0,0.0,15,0,2,2,0.0,5,2
0.0,1,0,1.0,0.0,15,0,3,2,0.0,5,2
0.0,1,0,1.0,0.0,15,0,4,2,0.0,5,2
0.0,1,0,1.0,0.0,15,0,5,2,0.0,5,2
0.0,1,0,1.0,0.0,15,0,6,2,0.0,5,2
0.0,1,0,1.0,0.0,15,0,7,2,0.0,5,2
169.796,2,0,0.302,199.032,15,43,8,2,41.511,5,1
425.451,3,0,3.891,460.021,15,98,9,2,97.416,5,1
1828.057,4,418,18.023,1901.199,15,134,10,2,434.119,5,1
1898.519,6,348,23.13,1974.019,15,176,11,2,458.213,5,1
577.324,7,0,16.59,615.307,15,140,12,2,137.782,5,0
293.076,7,0,8.961,324.819,15,74,13,2,70.309,5,0
592.929,7,5,11.074,631.273,15,135,14,2,137.989,5,0
426.212,6,2,9.327,460.799,15,99,15,2,99.96,5,0
168.664,5,0,4.232,197.878,15,43,16,2,41.965,5,1
0.0,5,0,5.0,0.0,15,0,17,2,0.0,5,1
0.0,5,0,5.0,0.0,15,0,18,2,0.0,5,2
0.0,5,0,5.0,0.0,15,0,19,2,0.0,5,2
0.0,5,0,5.0,0.0,15,0,20,2,0.0,5,2
0.0,5,0,5.0,0.0,15,0,21,2,0.0,5,2
0.0,5,0,5.0,0.0,15,0,22,2,0.0,5,3
0.0,5,0,5.0,0.0,15,0,23,2,0.0,5,3
0.0,5,0,5.0,0.0,16,0,0,2,0.0,5,3
0.0,5,0,5.0,0.0,16,0,1,2,0.0,5,3
0.0,5,0,5.0,0.0,16,0,2,2,0.0,5,3
0.0,5,0,5.0,0.0,16,0,3,2,0.0,5,3
0.0,5,0,5.0,0.0,16,0,4,2,0.0,5,2
0.0,5,0,5.0,0.0,16,0,5,2,0.0,5,2
0.0,5,0,5.0,0.0,16,0,6,2,0.0,5,1
